dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
0,yolov8_nano_64$dispatch_0_conv2d_s8,,,411.300720000,ms,411300720.000,0,,firesim_measured,conv2d_s8,,10282518
1,yolov8_nano_64$dispatch_1_batchnorm2d_s8,,,52.933880000,ms,52933880.000,0,,firesim_measured,batchnorm2d_s8,,1323347
2,yolov8_nano_64$dispatch_2_silu_s8,,,186.530040000,ms,186530040.000,0,,firesim_measured,silu_s8,,4663251
3,yolov8_nano_64$dispatch_3_conv2d_s8,,,1043.259680000,ms,1043259680.000,0,,firesim_measured,conv2d_s8,,26081492
4,yolov8_nano_64$dispatch_4_batchnorm2d_s8,,,26.757560000,ms,26757560.000,0,,firesim_measured,batchnorm2d_s8,,668939
5,yolov8_nano_64$dispatch_5_silu_s8,,,90.456280000,ms,90456280.000,0,,firesim_measured,silu_s8,,2261407
6,yolov8_nano_64$dispatch_6_conv2d_s8,,,346.165720000,ms,346165720.000,0,,firesim_measured,conv2d_s8,,8654143
7,yolov8_nano_64$dispatch_7_batchnorm2d_s8,,,26.546160000,ms,26546160.000,0,,firesim_measured,batchnorm2d_s8,,663654
8,yolov8_nano_64$dispatch_8_silu_s8,,,90.724800000,ms,90724800.000,0,,firesim_measured,silu_s8,,2268120
9,yolov8_nano_64$dispatch_9_chunk2_c1,,,0.000000000,ms,0.000,0,,zero_cost_by_construction,chunk2_c1,,0
10,yolov8_nano_64$dispatch_10_conv2d_s8,,,505.092640000,ms,505092640.000,0,,firesim_measured,conv2d_s8,,12627316
11,yolov8_nano_64$dispatch_11_batchnorm2d_s8,,,13.240240000,ms,13240240.000,0,,firesim_measured,batchnorm2d_s8,,331006
12,yolov8_nano_64$dispatch_12_silu_s8,,,46.222760000,ms,46222760.000,0,,firesim_measured,silu_s8,,1155569
13,yolov8_nano_64$dispatch_13_conv2d_s8,,,503.639760000,ms,503639760.000,0,,firesim_measured,conv2d_s8,,12590994
14,yolov8_nano_64$dispatch_14_batchnorm2d_s8,,,13.157520000,ms,13157520.000,0,,firesim_measured,batchnorm2d_s8,,328938
15,yolov8_nano_64$dispatch_15_silu_s8,,,46.294280000,ms,46294280.000,0,,firesim_measured,silu_s8,,1157357
16,yolov8_nano_64$dispatch_16_add_s8,,,12.963840000,ms,12963840.000,0,,firesim_measured,add_s8,,324096
17,yolov8_nano_64$dispatch_17_cat3_c1_s8,,,30.234560000,ms,30234560.000,0,,firesim_measured,cat3_c1_s8,,755864
18,yolov8_nano_64$dispatch_18_conv2d_s8,,,513.624600000,ms,513624600.000,0,,firesim_measured,conv2d_s8,,12840615
19,yolov8_nano_64$dispatch_19_batchnorm2d_s8,,,26.489520000,ms,26489520.000,0,,firesim_measured,batchnorm2d_s8,,662238
20,yolov8_nano_64$dispatch_20_silu_s8,,,91.436080000,ms,91436080.000,0,,firesim_measured,silu_s8,,2285902
21,yolov8_nano_64$dispatch_21_conv2d_s8,,,1008.915680000,ms,1008915680.000,0,,firesim_measured,conv2d_s8,,25222892
22,yolov8_nano_64$dispatch_22_batchnorm2d_s8,,,13.645960000,ms,13645960.000,0,,firesim_measured,batchnorm2d_s8,,341149
