policy,contention_level,seed,task,instance,criticality,release_time,start_time,end_time,deadline
probe_defer2,1,0,dronet,1,hard,50.0,90.54607400000002,107.17468300000002,100.0
probe_defer2,1,0,dronet,2,hard,100.0,110.54607400000002,127.17468300000002,150.0
probe_defer2,1,0,dronet,3,hard,150.0,150.546074,167.17468300000002,200.0
probe_defer2,1,0,dronet,4,hard,200.0,200.546074,217.17468300000002,250.0
probe_defer2,1,0,dronet,5,hard,250.0,250.546074,267.17468299999996,300.0
probe_defer2,1,0,mlp_control,0,hard,0.0,0.0,0.546074,10.0
probe_defer2,1,0,mlp_control,1,hard,10.0,10.0,10.546074000000003,20.0
probe_defer2,1,0,mlp_control,10,hard,100.0,100.0,100.54607400000002,110.0
probe_defer2,1,0,mlp_control,11,hard,110.0,110.0,110.54607400000002,120.0
probe_defer2,1,0,mlp_control,12,hard,120.0,120.0,120.54607400000002,130.0
probe_defer2,1,0,mlp_control,13,hard,130.0,130.0,130.546074,140.0
probe_defer2,1,0,mlp_control,14,hard,140.0,140.0,140.546074,150.0
probe_defer2,1,0,mlp_control,15,hard,150.0,150.0,150.546074,160.0
probe_defer2,1,0,mlp_control,16,hard,160.0,160.0,160.546074,170.0
probe_defer2,1,0,mlp_control,17,hard,170.0,170.0,170.546074,180.0
probe_defer2,1,0,mlp_control,18,hard,180.0,180.0,180.546074,190.0
probe_defer2,1,0,mlp_control,19,hard,190.0,190.0,190.546074,200.0
probe_defer2,1,0,mlp_control,2,hard,20.0,20.0,20.546073999999994,30.0
probe_defer2,1,0,mlp_control,20,hard,200.0,200.0,200.546074,210.0
probe_defer2,1,0,mlp_control,21,hard,210.0,210.0,210.546074,220.0
probe_defer2,1,0,mlp_control,22,hard,220.0,220.0,220.546074,230.0
probe_defer2,1,0,mlp_control,23,hard,230.0,230.0,230.546074,240.0
probe_defer2,1,0,mlp_control,24,hard,240.0,240.0,240.546074,250.0
probe_defer2,1,0,mlp_control,25,hard,250.0,250.0,250.546074,260.0
probe_defer2,1,0,mlp_control,26,hard,260.0,260.0,260.5460739999999,270.0
probe_defer2,1,0,mlp_control,27,hard,270.0,270.0,270.5460739999999,280.0
probe_defer2,1,0,mlp_control,28,hard,280.0,280.0,280.5460739999999,290.0
probe_defer2,1,0,mlp_control,29,hard,290.0,290.0,290.5460739999999,300.0
probe_defer2,1,0,mlp_control,3,hard,30.0,30.0,30.546073999999994,40.0
probe_defer2,1,0,mlp_control,4,hard,40.0,40.0,40.70227500000001,50.0
probe_defer2,1,0,mlp_control,5,hard,50.0,50.0,50.666972000000015,60.0
probe_defer2,1,0,mlp_control,6,hard,60.0,60.0,60.546074,70.0
probe_defer2,1,0,mlp_control,7,hard,70.0,70.0,70.54607400000002,80.0
probe_defer2,1,0,mlp_control,8,hard,80.0,80.0,80.54607400000002,90.0
probe_defer2,1,0,mlp_control,9,hard,90.0,90.0,90.54607400000002,100.0
probe_defer2,1,0,yolov8_nano_64,0,soft,2.0,2.0,65.13584700000003,302.0
probe_defer2,2,0,dronet,0,hard,0.0,70.54607400000002,87.17468300000002,50.0
probe_defer2,2,0,dronet,1,hard,50.0,90.54607400000002,107.17468300000002,100.0
probe_defer2,2,0,dronet,2,hard,100.0,110.54607400000002,127.17468300000002,150.0
probe_defer2,2,0,dronet,3,hard,150.0,220.546074,237.17468300000002,200.0
probe_defer2,2,0,dronet,4,hard,200.0,240.546074,257.174683,250.0
probe_defer2,2,0,dronet,5,hard,250.0,260.5460739999999,277.1746829999999,300.0
probe_defer2,2,0,mlp_control,0,hard,0.0,0.0,0.546074,10.0
probe_defer2,2,0,mlp_control,1,hard,10.0,10.0,10.546074000000003,20.0
probe_defer2,2,0,mlp_control,10,hard,100.0,100.0,100.54607400000002,110.0
probe_defer2,2,0,mlp_control,11,hard,110.0,110.0,110.54607400000002,120.0
probe_defer2,2,0,mlp_control,12,hard,120.0,120.0,120.54607400000002,130.0
probe_defer2,2,0,mlp_control,13,hard,130.0,130.0,130.546074,140.0
probe_defer2,2,0,mlp_control,14,hard,140.0,140.0,140.546074,150.0
probe_defer2,2,0,mlp_control,15,hard,150.0,150.0,150.546074,160.0
probe_defer2,2,0,mlp_control,16,hard,160.0,160.0,160.546074,170.0
probe_defer2,2,0,mlp_control,17,hard,170.0,170.0,170.546074,180.0
probe_defer2,2,0,mlp_control,18,hard,180.0,180.0,180.546074,190.0
probe_defer2,2,0,mlp_control,19,hard,190.0,190.0,190.70227500000013,200.0
probe_defer2,2,0,mlp_control,2,hard,20.0,20.0,20.546073999999994,30.0
probe_defer2,2,0,mlp_control,20,hard,200.0,200.0,200.66697200000007,210.0
probe_defer2,2,0,mlp_control,21,hard,210.0,210.0,210.546074,220.0
probe_defer2,2,0,mlp_control,22,hard,220.0,220.0,220.546074,230.0
probe_defer2,2,0,mlp_control,23,hard,230.0,230.0,230.546074,240.0
probe_defer2,2,0,mlp_control,24,hard,240.0,240.0,240.546074,250.0
probe_defer2,2,0,mlp_control,25,hard,250.0,250.0,250.546074,260.0
probe_defer2,2,0,mlp_control,26,hard,260.0,260.0,260.5460739999999,270.0
probe_defer2,2,0,mlp_control,27,hard,270.0,270.0,270.5460739999999,280.0
probe_defer2,2,0,mlp_control,28,hard,280.0,280.0,280.5460739999999,290.0
probe_defer2,2,0,mlp_control,29,hard,290.0,290.0,290.5460739999999,300.0
probe_defer2,2,0,mlp_control,3,hard,30.0,30.0,30.546073999999994,40.0
probe_defer2,2,0,mlp_control,4,hard,40.0,40.0,40.70227500000001,50.0
probe_defer2,2,0,mlp_control,5,hard,50.0,50.0,50.666972000000015,60.0
probe_defer2,2,0,mlp_control,6,hard,60.0,60.0,60.546074,70.0
probe_defer2,2,0,mlp_control,7,hard,70.0,70.0,70.54607400000002,80.0
probe_defer2,2,0,mlp_control,8,hard,80.0,80.0,80.54607400000002,90.0
probe_defer2,2,0,mlp_control,9,hard,90.0,90.0,90.54607400000002,100.0
probe_defer2,2,0,yolov8_nano_64,0,soft,2.0,2.0,65.13584700000003,302.0
probe_defer2,2,0,yolov8_nano_64,1,soft,152.0,152.0,215.1358470000001,452.0
probe_defer2,3,0,dronet,0,hard,0.0,70.54607400000002,87.17468300000002,50.0
probe_defer2,3,0,dronet,1,hard,50.0,90.54607400000002,107.20660900000001,100.0
probe_defer2,3,0,dronet,2,hard,100.0,170.546074,187.17468300000002,150.0
probe_defer2,3,0,dronet,3,hard,150.0,190.546074,207.20660900000001,200.0
probe_defer2,3,0,dronet,4,hard,200.0,270.5460739999999,287.1746829999999,250.0
probe_defer2,3,0,dronet,5,hard,250.0,290.5460739999999,307.2066089999999,300.0
probe_defer2,3,0,dronet,6,hard,300.0,370.5460739999999,387.1746829999999,350.0
probe_defer2,3,0,dronet,7,hard,350.0,390.5460739999999,407.2066089999999,400.0
probe_defer2,3,0,dronet,8,hard,400.0,467.39956799999976,484.02817699999974,450.0
probe_defer2,3,0,mlp_control,0,hard,0.0,0.0,0.546074,10.0
probe_defer2,3,0,mlp_control,1,hard,10.0,10.0,10.546074000000003,20.0
probe_defer2,3,0,mlp_control,10,hard,100.0,100.0,100.54607400000002,110.0
probe_defer2,3,0,mlp_control,11,hard,110.0,110.0,110.54607400000002,120.0
probe_defer2,3,0,mlp_control,12,hard,120.0,120.0,120.54607400000002,130.0
probe_defer2,3,0,mlp_control,13,hard,130.0,130.0,130.546074,140.0
probe_defer2,3,0,mlp_control,14,hard,140.0,140.0,140.84706400000005,150.0
probe_defer2,3,0,mlp_control,15,hard,150.0,150.0,150.546074,160.0
probe_defer2,3,0,mlp_control,16,hard,160.0,160.0,161.76477800000006,170.0
probe_defer2,3,0,mlp_control,17,hard,170.0,170.0,170.546074,180.0
probe_defer2,3,0,mlp_control,18,hard,180.0,180.0,180.546074,190.0
probe_defer2,3,0,mlp_control,19,hard,190.0,190.0,190.546074,200.0
probe_defer2,3,0,mlp_control,2,hard,20.0,20.0,20.546073999999994,30.0
probe_defer2,3,0,mlp_control,20,hard,200.0,200.0,200.546074,210.0
probe_defer2,3,0,mlp_control,21,hard,210.0,210.0,210.546074,220.0
probe_defer2,3,0,mlp_control,22,hard,220.0,220.0,220.546074,230.0
probe_defer2,3,0,mlp_control,23,hard,230.0,230.0,230.546074,240.0
probe_defer2,3,0,mlp_control,24,hard,240.0,240.0,240.84706400000005,250.0
probe_defer2,3,0,mlp_control,25,hard,250.0,250.0,250.546074,260.0
probe_defer2,3,0,mlp_control,26,hard,260.0,260.0,261.76477800000015,270.0
probe_defer2,3,0,mlp_control,27,hard,270.0,270.0,270.5460739999999,280.0
probe_defer2,3,0,mlp_control,28,hard,280.0,280.0,280.5460739999999,290.0
probe_defer2,3,0,mlp_control,29,hard,290.0,290.0,290.5460739999999,300.0
probe_defer2,3,0,mlp_control,3,hard,30.0,30.0,30.546073999999994,40.0
probe_defer2,3,0,mlp_control,30,hard,300.0,300.0,300.5460739999999,310.0
probe_defer2,3,0,mlp_control,31,hard,310.0,310.0,310.5460739999999,320.0
probe_defer2,3,0,mlp_control,32,hard,320.0,320.0,320.5460739999999,330.0
probe_defer2,3,0,mlp_control,33,hard,330.0,330.0,330.5460739999999,340.0
probe_defer2,3,0,mlp_control,34,hard,340.0,340.0,340.8470639999999,350.0
probe_defer2,3,0,mlp_control,35,hard,350.0,350.0,350.5460739999999,360.0
probe_defer2,3,0,mlp_control,36,hard,360.0,360.0,361.7647779999997,370.0
probe_defer2,3,0,mlp_control,37,hard,370.0,370.0,370.5460739999999,380.0
probe_defer2,3,0,mlp_control,38,hard,380.0,380.0,380.5460739999999,390.0
probe_defer2,3,0,mlp_control,39,hard,390.0,390.0,390.5460739999999,400.0
probe_defer2,3,0,mlp_control,4,hard,40.0,40.0,40.70227500000001,50.0
probe_defer2,3,0,mlp_control,40,hard,400.0,400.0,400.5460739999999,410.0
probe_defer2,3,0,mlp_control,5,hard,50.0,50.0,50.666972000000015,60.0
probe_defer2,3,0,mlp_control,6,hard,60.0,60.0,60.546074,70.0
probe_defer2,3,0,mlp_control,7,hard,70.0,70.0,70.54607400000002,80.0
probe_defer2,3,0,mlp_control,8,hard,80.0,80.0,80.54607400000002,90.0
probe_defer2,3,0,mlp_control,9,hard,90.0,90.0,90.54607400000002,100.0
probe_defer2,3,0,yolov8_nano_64,0,soft,2.0,2.0,65.13584700000003,302.0
probe_defer2,3,0,yolov8_nano_64,1,soft,102.0,102.49609700000002,168.6710250000001,402.0
probe_defer2,3,0,yolov8_nano_64,2,soft,202.0,202.49609700000002,268.67102500000016,502.0
probe_defer2,3,0,yolov8_nano_64,3,soft,302.0,302.4960969999999,368.6710249999997,602.0
probe_defer2,3,0,yolov8_nano_64,4,soft,402.0,402.4960969999999,467.39956799999976,702.0
probe_defer5,0,0,dronet,0,hard,0.0,0.546074,17.174682999999995,50.0
probe_defer5,0,0,dronet,1,hard,50.0,50.546074,67.17468299999999,100.0
probe_defer5,0,0,dronet,2,hard,100.0,100.54607400000002,117.17468300000002,150.0
probe_defer5,0,0,dronet,3,hard,150.0,150.546074,167.17468300000002,200.0
probe_defer5,0,0,dronet,4,hard,200.0,200.546074,217.17468300000002,250.0
probe_defer5,0,0,dronet,5,hard,250.0,250.546074,267.17468299999996,300.0
probe_defer5,0,0,mlp_control,0,hard,0.0,0.0,0.546074,10.0
probe_defer5,0,0,mlp_control,1,hard,10.0,10.0,10.546074000000003,20.0
probe_defer5,0,0,mlp_control,10,hard,100.0,100.0,100.54607400000002,110.0
probe_defer5,0,0,mlp_control,11,hard,110.0,110.0,110.54607400000002,120.0
probe_defer5,0,0,mlp_control,12,hard,120.0,120.0,120.54607400000002,130.0
probe_defer5,0,0,mlp_control,13,hard,130.0,130.0,130.546074,140.0
probe_defer5,0,0,mlp_control,14,hard,140.0,140.0,140.546074,150.0
probe_defer5,0,0,mlp_control,15,hard,150.0,150.0,150.546074,160.0
probe_defer5,0,0,mlp_control,16,hard,160.0,160.0,160.546074,170.0
probe_defer5,0,0,mlp_control,17,hard,170.0,170.0,170.546074,180.0
probe_defer5,0,0,mlp_control,18,hard,180.0,180.0,180.546074,190.0
probe_defer5,0,0,mlp_control,19,hard,190.0,190.0,190.546074,200.0
probe_defer5,0,0,mlp_control,2,hard,20.0,20.0,20.546073999999994,30.0
probe_defer5,0,0,mlp_control,20,hard,200.0,200.0,200.546074,210.0
probe_defer5,0,0,mlp_control,21,hard,210.0,210.0,210.546074,220.0
probe_defer5,0,0,mlp_control,22,hard,220.0,220.0,220.546074,230.0
probe_defer5,0,0,mlp_control,23,hard,230.0,230.0,230.546074,240.0
probe_defer5,0,0,mlp_control,24,hard,240.0,240.0,240.546074,250.0
probe_defer5,0,0,mlp_control,25,hard,250.0,250.0,250.546074,260.0
probe_defer5,0,0,mlp_control,26,hard,260.0,260.0,260.5460739999999,270.0
probe_defer5,0,0,mlp_control,27,hard,270.0,270.0,270.5460739999999,280.0
probe_defer5,0,0,mlp_control,28,hard,280.0,280.0,280.5460739999999,290.0
probe_defer5,0,0,mlp_control,29,hard,290.0,290.0,290.5460739999999,300.0
probe_defer5,0,0,mlp_control,3,hard,30.0,30.0,30.546073999999994,40.0
probe_defer5,0,0,mlp_control,4,hard,40.0,40.0,40.546074,50.0
probe_defer5,0,0,mlp_control,5,hard,50.0,50.0,50.546074,60.0
probe_defer5,0,0,mlp_control,6,hard,60.0,60.0,60.546074,70.0
probe_defer5,0,0,mlp_control,7,hard,70.0,70.0,70.54607400000002,80.0
probe_defer5,0,0,mlp_control,8,hard,80.0,80.0,80.54607400000002,90.0
probe_defer5,0,0,mlp_control,9,hard,90.0,90.0,90.54607400000002,100.0
probe_defer5,1,0,dronet,0,hard,0.0,70.54607400000002,87.17468300000002,50.0
probe_defer5,1,0,dronet,1,hard,50.0,90.54607400000002,107.17468300000002,100.0
probe_defer5,1,0,dronet,2,hard,100.0,110.54607400000002,127.17468300000002,150.0
probe_defer5,1,0,dronet,3,hard,150.0,150.546074,167.17468300000002,200.0
probe_defer5,1,0,dronet,4,hard,200.0,200.546074,217.17468300000002,250.0
probe_defer5,1,0,dronet,5,hard,250.0,250.546074,267.17468299999996,300.0
probe_defer5,1,0,mlp_control,0,hard,0.0,0.0,0.546074,10.0
probe_defer5,1,0,mlp_control,1,hard,10.0,10.0,10.546074000000003,20.0
probe_defer5,1,0,mlp_control,10,hard,100.0,100.0,100.54607400000002,110.0
probe_defer5,1,0,mlp_control,11,hard,110.0,110.0,110.54607400000002,120.0
probe_defer5,1,0,mlp_control,12,hard,120.0,120.0,120.54607400000002,130.0
probe_defer5,1,0,mlp_control,13,hard,130.0,130.0,130.546074,140.0
probe_defer5,1,0,mlp_control,14,hard,140.0,140.0,140.546074,150.0
probe_defer5,1,0,mlp_control,15,hard,150.0,150.0,150.546074,160.0
probe_defer5,1,0,mlp_control,16,hard,160.0,160.0,160.546074,170.0
probe_defer5,1,0,mlp_control,17,hard,170.0,170.0,170.546074,180.0
probe_defer5,1,0,mlp_control,18,hard,180.0,180.0,180.546074,190.0
probe_defer5,1,0,mlp_control,19,hard,190.0,190.0,190.546074,200.0
probe_defer5,1,0,mlp_control,2,hard,20.0,20.0,20.546073999999994,30.0
probe_defer5,1,0,mlp_control,20,hard,200.0,200.0,200.546074,210.0
probe_defer5,1,0,mlp_control,21,hard,210.0,210.0,210.546074,220.0
probe_defer5,1,0,mlp_control,22,hard,220.0,220.0,220.546074,230.0
probe_defer5,1,0,mlp_control,23,hard,230.0,230.0,230.546074,240.0
probe_defer5,1,0,mlp_control,24,hard,240.0,240.0,240.546074,250.0
probe_defer5,1,0,mlp_control,25,hard,250.0,250.0,250.546074,260.0
probe_defer5,1,0,mlp_control,26,hard,260.0,260.0,260.5460739999999,270.0
probe_defer5,1,0,mlp_control,27,hard,270.0,270.0,270.5460739999999,280.0
probe_defer5,1,0,mlp_control,28,hard,280.0,280.0,280.5460739999999,290.0
probe_defer5,1,0,mlp_control,29,hard,290.0,290.0,290.5460739999999,300.0
probe_defer5,1,0,mlp_control,3,hard,30.0,30.0,30.546073999999994,40.0
probe_defer5,1,0,mlp_control,4,hard,40.0,40.0,40.609638999999994,50.0
probe_defer5,1,0,mlp_control,5,hard,50.0,50.0,50.546074,60.0
probe_defer5,1,0,mlp_control,6,hard,60.0,60.0,60.58585100000001,70.0
probe_defer5,1,0,mlp_control,7,hard,70.0,70.0,70.54607400000002,80.0
probe_defer5,1,0,mlp_control,8,hard,80.0,80.0,80.54607400000002,90.0
probe_defer5,1,0,mlp_control,9,hard,90.0,90.0,90.54607400000002,100.0
probe_defer5,1,0,yolov8_nano_64,0,soft,5.0,5.0,67.49209800000001,305.0
probe_defer5,2,0,dronet,0,hard,0.0,70.54607400000002,87.17468300000002,50.0
probe_defer5,2,0,dronet,1,hard,50.0,90.54607400000002,107.17468300000002,100.0
probe_defer5,2,0,dronet,2,hard,100.0,110.54607400000002,127.17468300000002,150.0
probe_defer5,2,0,dronet,3,hard,150.0,220.546074,237.17468300000002,200.0
probe_defer5,2,0,dronet,4,hard,200.0,240.546074,257.174683,250.0
probe_defer5,2,0,dronet,5,hard,250.0,260.5460739999999,277.1746829999999,300.0
probe_defer5,2,0,mlp_control,0,hard,0.0,0.0,0.546074,10.0
probe_defer5,2,0,mlp_control,1,hard,10.0,10.0,10.546074000000003,20.0
probe_defer5,2,0,mlp_control,10,hard,100.0,100.0,100.54607400000002,110.0
probe_defer5,2,0,mlp_control,11,hard,110.0,110.0,110.54607400000002,120.0
probe_defer5,2,0,mlp_control,12,hard,120.0,120.0,120.54607400000002,130.0
probe_defer5,2,0,mlp_control,13,hard,130.0,130.0,130.546074,140.0
probe_defer5,2,0,mlp_control,14,hard,140.0,140.0,140.546074,150.0
probe_defer5,2,0,mlp_control,15,hard,150.0,150.0,150.546074,160.0
probe_defer5,2,0,mlp_control,16,hard,160.0,160.0,160.546074,170.0
probe_defer5,2,0,mlp_control,17,hard,170.0,170.0,170.546074,180.0
probe_defer5,2,0,mlp_control,18,hard,180.0,180.0,180.546074,190.0
probe_defer5,2,0,mlp_control,19,hard,190.0,190.0,190.60963900000002,200.0
probe_defer5,2,0,mlp_control,2,hard,20.0,20.0,20.546073999999994,30.0
probe_defer5,2,0,mlp_control,20,hard,200.0,200.0,200.546074,210.0
probe_defer5,2,0,mlp_control,21,hard,210.0,210.0,210.58585100000002,220.0
probe_defer5,2,0,mlp_control,22,hard,220.0,220.0,220.546074,230.0
probe_defer5,2,0,mlp_control,23,hard,230.0,230.0,230.546074,240.0
probe_defer5,2,0,mlp_control,24,hard,240.0,240.0,240.546074,250.0
probe_defer5,2,0,mlp_control,25,hard,250.0,250.0,250.546074,260.0
probe_defer5,2,0,mlp_control,26,hard,260.0,260.0,260.5460739999999,270.0
probe_defer5,2,0,mlp_control,27,hard,270.0,270.0,270.5460739999999,280.0
probe_defer5,2,0,mlp_control,28,hard,280.0,280.0,280.5460739999999,290.0
probe_defer5,2,0,mlp_control,29,hard,290.0,290.0,290.5460739999999,300.0
probe_defer5,2,0,mlp_control,3,hard,30.0,30.0,30.546073999999994,40.0
probe_defer5,2,0,mlp_control,4,hard,40.0,40.0,40.609638999999994,50.0
probe_defer5,2,0,mlp_control,5,hard,50.0,50.0,50.546074,60.0
probe_defer5,2,0,mlp_control,6,hard,60.0,60.0,60.58585100000001,70.0
probe_defer5,2,0,mlp_control,7,hard,70.0,70.0,70.54607400000002,80.0
probe_defer5,2,0,mlp_control,8,hard,80.0,80.0,80.54607400000002,90.0
probe_defer5,2,0,mlp_control,9,hard,90.0,90.0,90.54607400000002,100.0
probe_defer5,2,0,yolov8_nano_64,0,soft,5.0,5.0,67.49209800000001,305.0
probe_defer5,2,0,yolov8_nano_64,1,soft,155.0,155.0,217.49209800000006,455.0
probe_defer5,3,0,dronet,0,hard,0.0,70.54607400000002,87.17468300000002,50.0
probe_defer5,3,0,dronet,1,hard,50.0,90.54607400000002,107.17468300000002,100.0
probe_defer5,3,0,dronet,2,hard,100.0,170.546074,187.17468300000002,150.0
probe_defer5,3,0,dronet,3,hard,150.0,190.546074,207.17468300000002,200.0
probe_defer5,3,0,dronet,4,hard,200.0,270.5460739999999,287.1746829999999,250.0
probe_defer5,3,0,dronet,5,hard,250.0,290.5460739999999,307.1746829999999,300.0
probe_defer5,3,0,dronet,6,hard,300.0,370.5460739999999,387.1746829999999,350.0
probe_defer5,3,0,dronet,7,hard,350.0,390.5460739999999,407.1746829999999,400.0
probe_defer5,3,0,dronet,8,hard,400.0,468.95501999999976,485.58362899999975,450.0
probe_defer5,3,0,mlp_control,0,hard,0.0,0.0,0.546074,10.0
probe_defer5,3,0,mlp_control,1,hard,10.0,10.0,10.546074000000003,20.0
probe_defer5,3,0,mlp_control,10,hard,100.0,100.0,100.54607400000002,110.0
probe_defer5,3,0,mlp_control,11,hard,110.0,110.0,110.54607400000002,120.0
probe_defer5,3,0,mlp_control,12,hard,120.0,120.0,120.54607400000002,130.0
probe_defer5,3,0,mlp_control,13,hard,130.0,130.0,130.546074,140.0
probe_defer5,3,0,mlp_control,14,hard,140.0,140.0,140.546074,150.0
probe_defer5,3,0,mlp_control,15,hard,150.0,150.0,150.546074,160.0
probe_defer5,3,0,mlp_control,16,hard,160.0,160.0,160.546074,170.0
probe_defer5,3,0,mlp_control,17,hard,170.0,170.0,170.546074,180.0
probe_defer5,3,0,mlp_control,18,hard,180.0,180.0,180.546074,190.0
probe_defer5,3,0,mlp_control,19,hard,190.0,190.0,190.546074,200.0
probe_defer5,3,0,mlp_control,2,hard,20.0,20.0,20.546073999999994,30.0
probe_defer5,3,0,mlp_control,20,hard,200.0,200.0,200.546074,210.0
probe_defer5,3,0,mlp_control,21,hard,210.0,210.0,210.546074,220.0
probe_defer5,3,0,mlp_control,22,hard,220.0,220.0,220.546074,230.0
probe_defer5,3,0,mlp_control,23,hard,230.0,230.0,230.546074,240.0
probe_defer5,3,0,mlp_control,24,hard,240.0,240.0,240.546074,250.0
probe_defer5,3,0,mlp_control,25,hard,250.0,250.0,250.546074,260.0
probe_defer5,3,0,mlp_control,26,hard,260.0,260.0,260.5460739999999,270.0
probe_defer5,3,0,mlp_control,27,hard,270.0,270.0,270.5460739999999,280.0
probe_defer5,3,0,mlp_control,28,hard,280.0,280.0,280.5460739999999,290.0
probe_defer5,3,0,mlp_control,29,hard,290.0,290.0,290.5460739999999,300.0
probe_defer5,3,0,mlp_control,3,hard,30.0,30.0,30.546073999999994,40.0
probe_defer5,3,0,mlp_control,30,hard,300.0,300.0,300.5460739999999,310.0
probe_defer5,3,0,mlp_control,31,hard,310.0,310.0,310.5460739999999,320.0
probe_defer5,3,0,mlp_control,32,hard,320.0,320.0,320.5460739999999,330.0
probe_defer5,3,0,mlp_control,33,hard,330.0,330.0,330.5460739999999,340.0
probe_defer5,3,0,mlp_control,34,hard,340.0,340.0,340.5460739999999,350.0
probe_defer5,3,0,mlp_control,35,hard,350.0,350.0,350.5460739999999,360.0
probe_defer5,3,0,mlp_control,36,hard,360.0,360.0,360.5460739999999,370.0
probe_defer5,3,0,mlp_control,37,hard,370.0,370.0,370.5460739999999,380.0
probe_defer5,3,0,mlp_control,38,hard,380.0,380.0,380.5460739999999,390.0
probe_defer5,3,0,mlp_control,39,hard,390.0,390.0,390.5460739999999,400.0
probe_defer5,3,0,mlp_control,4,hard,40.0,40.0,40.609638999999994,50.0
probe_defer5,3,0,mlp_control,40,hard,400.0,400.0,400.5460739999999,410.0
probe_defer5,3,0,mlp_control,5,hard,50.0,50.0,50.546074,60.0
probe_defer5,3,0,mlp_control,6,hard,60.0,60.0,60.58585100000001,70.0
probe_defer5,3,0,mlp_control,7,hard,70.0,70.0,70.54607400000002,80.0
probe_defer5,3,0,mlp_control,8,hard,80.0,80.0,80.54607400000002,90.0
probe_defer5,3,0,mlp_control,9,hard,90.0,90.0,90.54607400000002,100.0
probe_defer5,3,0,yolov8_nano_64,0,soft,5.0,5.0,67.49209800000001,305.0
probe_defer5,3,0,yolov8_nano_64,1,soft,105.0,107.02854500000001,169.43218500000006,405.0
probe_defer5,3,0,yolov8_nano_64,2,soft,205.0,207.02854500000004,269.43218499999995,505.0
probe_defer5,3,0,yolov8_nano_64,3,soft,305.0,307.0285449999999,369.43218499999995,605.0
probe_defer5,3,0,yolov8_nano_64,4,soft,405.0,407.0285449999999,468.95501999999976,705.0
