dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
0,yolov8_nano_64$dispatch_0_conv2d_s8,,,10.282518000,ms,10282518.000,0,,firesim_measured,conv2d_s8,,10282518
1,yolov8_nano_64$dispatch_1_batchnorm2d_s8,,,1.323347000,ms,1323347.000,0,,firesim_measured,batchnorm2d_s8,,1323347
2,yolov8_nano_64$dispatch_2_silu_s8,,,4.663251000,ms,4663251.000,0,,firesim_measured,silu_s8,,4663251
3,yolov8_nano_64$dispatch_3_conv2d_s8,,,26.081492000,ms,26081492.000,0,,firesim_measured,conv2d_s8,,26081492
4,yolov8_nano_64$dispatch_4_batchnorm2d_s8,,,0.668939000,ms,668939.000,0,,firesim_measured,batchnorm2d_s8,,668939
5,yolov8_nano_64$dispatch_5_silu_s8,,,2.261407000,ms,2261407.000,0,,firesim_measured,silu_s8,,2261407
6,yolov8_nano_64$dispatch_6_conv2d_s8,,,8.654143000,ms,8654143.000,0,,firesim_measured,conv2d_s8,,8654143
7,yolov8_nano_64$dispatch_7_batchnorm2d_s8,,,0.663654000,ms,663654.000,0,,firesim_measured,batchnorm2d_s8,,663654
8,yolov8_nano_64$dispatch_8_silu_s8,,,2.268120000,ms,2268120.000,0,,firesim_measured,silu_s8,,2268120
9,yolov8_nano_64$dispatch_9_chunk2_c1,,,0.000000000,ms,0.000,0,,zero_cost_by_construction,chunk2_c1,,0
10,yolov8_nano_64$dispatch_10_conv2d_s8,,,12.627316000,ms,12627316.000,0,,firesim_measured,conv2d_s8,,12627316
11,yolov8_nano_64$dispatch_11_batchnorm2d_s8,,,0.331006000,ms,331006.000,0,,firesim_measured,batchnorm2d_s8,,331006
12,yolov8_nano_64$dispatch_12_silu_s8,,,1.155569000,ms,1155569.000,0,,firesim_measured,silu_s8,,1155569
13,yolov8_nano_64$dispatch_13_conv2d_s8,,,12.590994000,ms,12590994.000,0,,firesim_measured,conv2d_s8,,12590994
14,yolov8_nano_64$dispatch_14_batchnorm2d_s8,,,0.328938000,ms,328938.000,0,,firesim_measured,batchnorm2d_s8,,328938
15,yolov8_nano_64$dispatch_15_silu_s8,,,1.157357000,ms,1157357.000,0,,firesim_measured,silu_s8,,1157357
16,yolov8_nano_64$dispatch_16_add_s8,,,0.324096000,ms,324096.000,0,,firesim_measured,add_s8,,324096
17,yolov8_nano_64$dispatch_17_cat3_c1_s8,,,0.755864000,ms,755864.000,0,,firesim_measured,cat3_c1_s8,,755864
18,yolov8_nano_64$dispatch_18_conv2d_s8,,,12.840615000,ms,12840615.000,0,,firesim_measured,conv2d_s8,,12840615
19,yolov8_nano_64$dispatch_19_batchnorm2d_s8,,,0.662238000,ms,662238.000,0,,firesim_measured,batchnorm2d_s8,,662238
20,yolov8_nano_64$dispatch_20_silu_s8,,,2.285902000,ms,2285902.000,0,,firesim_measured,silu_s8,,2285902
21,yolov8_nano_64$dispatch_21_conv2d_s8,,,25.222892000,ms,25222892.000,0,,firesim_measured,conv2d_s8,,25222892
22,yolov8_nano_64$dispatch_22_batchnorm2d_s8,,,0.341149000,ms,341149.000,0,,firesim_measured,batchnorm2d_s8,,341149
23,yolov8_nano_64$dispatch_23_silu_s8,,,1.132162000,ms,1132162.000,0,,firesim_measured,silu_s8,,1132162
24,yolov8_nano_64$dispatch_24_conv2d_s8,,,8.400192000,ms,8400192.000,0,,firesim_measured,conv2d_s8,,8400192
25,yolov8_nano_64$dispatch_25_batchnorm2d_s8,,,0.339875000,ms,339875.000,0,,firesim_measured,batchnorm2d_s8,,339875
